10,26408088,28295938,3352917,3655568,4,5,27.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,27994517,29009826,2639029,2069139,4,4,30.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,25710676,29058881,2589974,4352980,5,5,0.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,27353212,29621142,2027713,2710444,5,4,81.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,29450174,24933576,6715279,613482,5,5,6.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,24507555,29329760,2319095,5556101,5,5,0.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,22908517,30228534,1420321,7155139,2,2,12.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,24331034,29577859,2070996,5732622,5,5,27.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,24422271,28876627,2772228,5641385,4,4,3.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,22894521,30191783,1457072,7169135,3,2,78.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,28706908,29618728,2030127,1356748,5,5,9.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
10,625094,29731372,30671347,1156958,4,3,18.1,2301221703,LC08_L1TP_034037_20160520_20170223_01_T1
10,1534559,58271552,2131167,247493,4,5,27.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,287875,37240579,23162140,1494177,4,4,30.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1470053,57853112,2549607,311999,5,5,0.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1189424,25450010,34952709,592628,5,5,6.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1033311,59942578,460141,748741,5,4,81.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1366115,59198729,1203990,415937,5,5,0.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1349435,59814584,588135,432617,5,5,27.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,853258,60265593,137126,928794,2,2,12.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1528382,58766345,1636374,253670,4,4,3.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1076071,55025638,5377081,705981,3,2,78.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,1011523,43922933,16479786,770529,5,5,9.1,2301221704,LC08_L1TP_034037_20160520_20170223_01_T1
10,38852920,23104807,1729,621965,4,3,18.1,2301221709,LC08_L1TP_035029_20160120_20170224_01_T1
10,32560313,23099080,7456,6914572,4,5,27.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,38998368,23106256,280,476517,4,4,30.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,38873001,23106042,494,601884,5,5,6.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,38977341,23106288,248,497544,5,4,81.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,26590599,23106140,396,12884286,5,5,0.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,19820946,23106195,341,19653939,5,5,0.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,18786942,23106500,36,20687943,2,2,12.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,32138644,23029108,77428,7336241,5,5,27.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,16627766,23085904,20632,22847119,4,4,3.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,39087651,23106214,322,387234,5,5,9.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,9354668,23100112,6424,30120217,3,2,78.1,2301221710,LC08_L1TP_035029_20160120_20170224_01_T1
10,2108483,50424094,2739977,3260347,4,3,18.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,3364580,43127334,10036737,2004250,4,5,27.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,2015180,51939784,1224287,3353650,4,4,30.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,3202622,46808328,6355743,2166208,5,5,6.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,2729898,47104566,6059505,2638932,5,5,0.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,4358079,41969754,11194317,1010751,5,4,81.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,2183849,48948032,4216039,3184981,5,5,0.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,1166530,51901392,1262679,4202300,2,2,12.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,3752778,43914382,9249689,1616052,5,5,27.1,2301221715,LC08_L1TP_035035_20160120_20170224_01_T1
10,2782944,45958527,7205544,2585886,4,4,3.1,2301221716,LC08_L1TP_035035_20160120_20170224_01_T1
10,4057713,45239030,7925041,1311117,5,5,9.1,2301221716,LC08_L1TP_035035_20160120_20170224_01_T1
10,1016423,51871249,1292822,4352407,3,2,78.1,2301221716,LC08_L1TP_035035_20160120_20170224_01_T1
10,14672506,26621153,16778470,613892,4,3,18.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,6600383,42851373,548250,8686015,4,5,27.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,14573835,30903409,12496214,712563,4,4,30.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,14978391,22835603,20564020,308007,5,5,6.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,12099207,41838084,1561539,3187191,5,4,81.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,5592593,42808329,591294,9693805,5,5,0.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,3738725,43084090,315533,11547673,5,5,0.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,2780334,43311323,88300,12506064,2,2,12.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,4661207,43160767,238856,10625191,5,5,27.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,14766552,32506953,10892670,519846,5,5,9.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,3170970,42973635,425988,12115428,4,4,3.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,3249696,42365890,1033733,12036702,3,2,78.1,2301221721,LC08_L1TP_039035_20160320_20170224_01_T1
10,21066790,32856999,2994371,4012451,4,3,18.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,22375927,28662280,7189090,2703314,4,5,27.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,20633556,34224098,1627272,4445685,4,4,30.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,23136121,29206536,6644834,1943120,5,5,6.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,21049216,30057436,5793934,4030025,5,5,0.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,22480454,29462282,6389088,2598787,5,4,81.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,21835828,29742918,6108452,3243413,5,5,0.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,19120417,31423947,4427423,5958824,2,2,12.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,21602943,30099564,5751806,3476298,5,5,27.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,22766538,30548720,5302650,2312703,5,5,9.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,21600347,29399298,6452072,3478894,4,4,3.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,19206287,31721816,4129554,5872954,3,2,78.1,2301221727,LC08_L1TP_050024_20160520_20170324_01_T1
10,30299675,33326927,83312,8811717,4,3,18.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,10335182,33246966,163273,28776210,4,5,27.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,33757537,33295508,114731,5353855,4,4,30.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,6934275,33342173,68066,32177117,5,5,0.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,26181359,33259461,150778,12930033,5,5,6.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,8202448,33303435,106804,30908944,5,5,0.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,26712133,33111241,298998,12399259,5,4,81.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,6678259,33382708,27531,32433133,2,2,12.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,10285366,33187664,222575,28826026,5,5,27.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,30047183,33140262,269977,9064209,5,5,9.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,6542201,33299890,110349,32569191,4,4,3.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,4501782,33388449,21790,34609610,3,2,78.1,2301221734,LC08_L1TP_063012_20160920_20170221_01_T1
10,26419554,35796151,31917,10529439,4,3,18.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,18441326,35792073,35995,18507667,4,5,27.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,26717173,35800521,27547,10231820,4,4,30.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,25891355,35791208,36860,11057638,5,5,6.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,14813803,35808121,19947,22135190,5,5,0.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,11903124,35813898,14170,25045869,5,5,0.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,23135190,35734179,93889,13813803,5,4,81.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,11125582,35822031,6037,25823411,2,2,12.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,17942667,35736942,91126,19006326,5,5,27.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,24357553,35740779,87289,12591440,5,5,9.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,10995547,35801019,27049,25953446,4,4,3.1,2301221741,LC08_L1TP_063013_20160920_20170221_01_T1
10,6842529,35815608,12460,30106464,3,2,78.1,2301221742,LC08_L1TP_063013_20160920_20170221_01_T1
10,16465429,38510997,18845549,240636,4,3,18.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16604531,34357303,22999243,101534,4,5,27.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16484932,39295717,18060829,221133,4,4,30.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16553662,36423130,20933416,152403,5,5,6.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16683460,34494680,22861866,22605,5,5,0.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
